"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig"
"RHEB",0.486994333045358,-0.0493182933451062,0.212,0.198,1,"NS"
"UBE2I",0.62776286815718,-0.0493626230897473,0.296,0.303,1,"NS"
"KMT2E",0.595583254215437,-0.0494733367495472,0.411,0.418,1,"NS"
"PSMD9",0.706920780053764,-0.0496132845943033,0.117,0.112,1,"NS"
"MAP2K3",0.845987397915504,-0.0497882267309211,0.169,0.173,1,"NS"
"NMT1",0.418926067712828,-0.0499665164534752,0.106,0.117,1,"NS"
"KAT6B",0.224990830841788,-0.0500936153969191,0.115,0.131,1,"NS"
"TMEM134",0.847427966180069,-0.0505378767917447,0.127,0.13,1,"NS"
"UQCRQ",0.9442836694585,-0.0505389631632229,0.345,0.346,1,"NS"
"MZT2B",0.386443944311334,-0.0513498753530266,0.387,0.402,1,"NS"
"CD37",0.297716898210956,-0.0516991571194092,0.547,0.558,1,"NS"
"FNBP1",0.411429607783572,-0.051756159006908,0.286,0.295,1,"NS"
"RB1CC1",0.39409889470543,-0.0518918193459946,0.106,0.117,1,"NS"
"ILF2",0.991098607881534,-0.052036468544769,0.184,0.183,1,"NS"
"RNF216",0.520130880204589,-0.0524786481046821,0.093,0.1,1,"NS"
"ECHS1",0.94315591914226,-0.0528696994429372,0.139,0.137,1,"NS"
"ATXN10",0.78960778507455,-0.0530582756652151,0.119,0.116,1,"NS"
"ICAM3",0.37110502229411,-0.0542989970227827,0.36,0.38,1,"NS"
"SUZ12",0.277594675949014,-0.0544039653784933,0.09,0.103,1,"NS"
"MED15",0.440084423704368,-0.054583648316213,0.102,0.113,1,"NS"
"MMADHC",0.998260534360491,-0.0547973188047793,0.146,0.145,1,"NS"
"PEX2",0.164660383634581,-0.0548491938010912,0.095,0.112,1,"NS"
"FAM177A1",0.77430830663303,-0.0549293068154124,0.282,0.285,1,"NS"
"DOCK8",0.531364959399787,-0.0551056465329643,0.216,0.227,1,"NS"
"IL10RA",0.951376735890802,-0.0558262885764316,0.208,0.208,1,"NS"
"NIFK",0.484931240402283,-0.0566431128208395,0.133,0.124,1,"NS"
"AKAP17A",0.696028001650426,-0.0567605574454783,0.108,0.113,1,"NS"
"TUBB",0.616954374375713,-0.057337473718081,0.257,0.247,1,"NS"
"TXN",0.789356651905268,-0.0577423148540395,0.336,0.339,1,"NS"
"GTF2A2",0.944671792876112,-0.0578245576319788,0.205,0.206,1,"NS"
"MED6",0.522035260648007,-0.0580411315485905,0.094,0.101,1,"NS"
"UBE2J2",0.537569859339533,-0.0587211753109079,0.096,0.104,1,"NS"
"ETHE1",0.880197637093111,-0.0590752774847135,0.1,0.099,1,"NS"
"LSM7",0.684985892779284,-0.0593399567839781,0.307,0.297,1,"NS"
"PRPF31",0.714035769153625,-0.0593739315309199,0.114,0.119,1,"NS"
"MAD2L2",0.232740971173963,-0.0594924602010306,0.125,0.108,1,"NS"
"TMEM87A",0.587041161171329,-0.0595162268788054,0.111,0.118,1,"NS"
"PSMF1",0.792264489394444,-0.0595776038564433,0.125,0.122,1,"NS"
"LSM14A",0.327639787934808,-0.0597879822225661,0.184,0.199,1,"NS"
"DCAF7",0.652733248263224,-0.0599772997551322,0.106,0.112,1,"NS"
"PQBP1",0.136707560690487,-0.0605527391146372,0.096,0.114,1,"NS"
"CCNI",0.586345836842902,-0.0612625392039718,0.482,0.491,1,"NS"
"LYST",0.131460901340484,-0.0622503937375017,0.202,0.229,1,"NS"
"RABAC1",0.996050296436717,-0.0627111223772201,0.391,0.388,1,"NS"
"RWDD1",0.780590275333264,-0.0631852504914909,0.261,0.266,1,"NS"
"WDR45",0.537716502037571,-0.0638090829200495,0.115,0.124,1,"NS"
"MRFAP1",0.120786759686207,-0.0639937525864369,0.224,0.253,1,"NS"
"SUMO3",0.742500894302585,-0.0647763869444841,0.163,0.167,1,"NS"
"SLTM",0.462452608430085,-0.0653279940152653,0.248,0.259,1,"NS"
"VBP1",0.72135817671898,-0.0654662473264108,0.124,0.13,1,"NS"
"CARHSP1",0.509218222759208,-0.0656571022010139,0.141,0.149,1,"NS"
"ZNF830",0.529488258784155,-0.0659809534550367,0.095,0.102,1,"NS"
"TRAPPC3",0.911901458223762,-0.066563628152636,0.124,0.122,1,"NS"
"PSME2",0.168318034841023,-0.0672609301468259,0.426,0.453,1,"NS"
"DDT",0.678622477726793,-0.0675167166255952,0.256,0.263,1,"NS"
"RBM5",0.118514545261555,-0.0680451595139587,0.133,0.156,1,"NS"
"IFI27L2",0.298779951287899,-0.068226108145421,0.223,0.244,1,"NS"
"CLK3",0.519836856907809,-0.0682365184812339,0.093,0.1,1,"NS"
"STX16",0.661280590160367,-0.0690609459293843,0.1,0.095,1,"NS"
"ARHGAP9",0.419495424405702,-0.0701326092711485,0.237,0.25,1,"NS"
"DHPS",0.281980641416736,-0.0711822339826593,0.106,0.12,1,"NS"
"KDELR1",0.806591631976089,-0.0712170593266022,0.109,0.111,1,"NS"
"GADD45GIP1",0.501946926871661,-0.0715510687719224,0.194,0.204,1,"NS"
"ENSA",0.219436896829556,-0.072055144506844,0.274,0.298,1,"NS"
"TNIP2",0.558825363020195,-0.0728676776656954,0.099,0.106,1,"NS"
"GLTP",0.196237549525557,-0.0728780398336015,0.098,0.115,1,"NS"
"BBX",0.89149759498185,-0.0733359200394443,0.217,0.211,1,"NS"
"CLNS1A",0.784896876808769,-0.0748730479627265,0.137,0.14,1,"NS"
"CARD8",0.611251776966794,-0.0750497870153761,0.126,0.133,1,"NS"
"OGFR",0.580780549624286,-0.0751283958141919,0.115,0.123,1,"NS"
"SKP1",0.150363196993877,-0.076854523234259,0.564,0.592,1,"NS"
"DCXR",0.442835610019683,-0.0773999679844329,0.179,0.191,1,"NS"
"SKAP2",0.355249144609779,-0.0776312190858423,0.13,0.116,1,"NS"
"SEC11A",0.40999067765118,-0.0776436804043825,0.34,0.358,1,"NS"
"HSPA9",0.685235376172774,-0.0778698063663186,0.204,0.208,1,"NS"
"TACC1",0.200916358765884,-0.0779190276206805,0.143,0.162,1,"NS"
"POLR2I",0.451878910167277,-0.0781230335128931,0.128,0.137,1,"NS"
"COA3",0.929912295996467,-0.0783279137632353,0.107,0.105,1,"NS"
"RNASEH2C",0.130855797490195,-0.0791513594511237,0.15,0.172,1,"NS"
"UBE3A",0.401484229525018,-0.0793857348337631,0.108,0.117,1,"NS"
"EVI2A",0.581638869223202,-0.079481896874555,0.199,0.208,1,"NS"
"IDH3B",0.840378541928019,-0.0797125894457454,0.138,0.142,1,"NS"
"MIF",0.782015085085002,-0.0798229649033289,0.442,0.44,1,"NS"
"DPY30",0.898395630696749,-0.0805450337666973,0.16,0.161,1,"NS"
"EIF3J",0.227604829360827,-0.0813338867783866,0.175,0.194,1,"NS"
"CSDE1",0.23601386861885,-0.0823586021678673,0.253,0.278,1,"NS"
"KHDRBS1",0.866353305456674,-0.0827624809361415,0.22,0.221,1,"NS"
"GID8",0.541033928806602,-0.0834189742191941,0.106,0.099,1,"NS"
"NHP2",0.73424566352127,-0.0834343687549365,0.185,0.178,1,"NS"
"TMEM230",0.940440545615581,-0.0834358612360271,0.245,0.245,1,"NS"
"CYTH4",0.486300677532096,-0.0837392137159466,0.116,0.125,1,"NS"
"SDHB",0.473522720431934,-0.0837476154361612,0.101,0.11,1,"NS"
"DNAJC1",0.736843959749639,-0.0854362826851487,0.209,0.211,1,"NS"
"B3GAT3",0.983317924882672,-0.0857769773959906,0.12,0.12,1,"NS"
"CNPY2",0.571643658431049,-0.0860565122336752,0.191,0.199,1,"NS"
"NACA",0.0281163683039454,-0.0862478852096551,0.874,0.88,1,"NS"
"SMIM12",0.164586257038393,-0.0866391371547849,0.084,0.1,1,"NS"
"SHKBP1",0.843493220507254,-0.0866601326230314,0.127,0.129,1,"NS"
"MIR4435-2HG",0.759882228959518,-0.0868563189719412,0.103,0.107,1,"NS"
"BAG1",0.406821098689064,-0.0870365147148494,0.16,0.172,1,"NS"
"CNOT2",0.391862646583653,-0.0872615551648775,0.18,0.194,1,"NS"
"MAGED2",0.938275607905168,-0.0873628856079715,0.134,0.133,1,"NS"
"RNASET2",0.312855283225823,-0.0891767518911473,0.18,0.195,1,"NS"
"NDUFS5",0.221782041162531,-0.0895909679211626,0.399,0.42,1,"NS"
"CTNNB1",0.265943375972192,-0.0896105682263938,0.146,0.162,1,"NS"
"DR1",0.228463501300184,-0.089944266942948,0.149,0.166,1,"NS"
"APEX1",0.286487340224406,-0.0900232671837843,0.125,0.14,1,"NS"
"EIF3I",0.390385781426011,-0.0900576546656873,0.24,0.256,1,"NS"
"DRAP1",0.392942626105508,-0.0907428605611487,0.403,0.418,1,"NS"
"UAP1",0.121311446477082,-0.0908400129806207,0.111,0.133,1,"NS"
"BRI3",0.0519200528837818,-0.0916845785902322,0.086,0.109,1,"NS"
"GFOD1",0.112423270468371,-0.0928022874483857,0.125,0.148,1,"NS"
"TRMT10C",0.48992337681993,-0.0929969614619633,0.094,0.102,1,"NS"
"MAX",0.171694994341445,-0.093118366578437,0.139,0.16,1,"NS"
"PDCD6IP",0.218214715549035,-0.0932652156395481,0.095,0.11,1,"NS"
"IDH3G",0.662584959320378,-0.0940761306017525,0.149,0.154,1,"NS"
"RNF5",0.34748637072637,-0.0941376552647729,0.095,0.106,1,"NS"
"ALDH9A1",0.353619368811729,-0.0947803667187936,0.089,0.1,1,"NS"
"MTDH",0.257317776424361,-0.0949301990341864,0.325,0.347,1,"NS"
"ARID4B",0.434253454787699,-0.0950229603060155,0.313,0.325,1,"NS"
"RBBP4",0.743516284468807,-0.0950506333720917,0.167,0.173,1,"NS"
"PPIE",0.428439551194358,-0.0953650365025818,0.107,0.116,1,"NS"
"RHOA",0.179532267707426,-0.0954094692421057,0.494,0.522,1,"NS"
"HMGN2",0.345703217089116,-0.0957463497293052,0.406,0.422,1,"NS"
"CNBP",0.721800138345731,-0.0958910338059837,0.414,0.418,1,"NS"
"FLI1",0.717679066935007,-0.0961983872614028,0.122,0.126,1,"NS"
"SNRNP40",0.529437516676161,-0.0965141710313371,0.112,0.12,1,"NS"
"POLR2K",0.552356234204384,-0.0967329877512235,0.252,0.259,1,"NS"
"ZNHIT3",0.133135722850554,-0.0969531743644572,0.126,0.147,1,"NS"
"TMBIM1",0.0147036552042141,-0.0971003984883207,0.093,0.125,1,"NS"
"NDUFA2",0.231187256972435,-0.0973952723388647,0.27,0.292,1,"NS"
"TMEM170A",0.61790365889121,-0.097501570827164,0.096,0.103,1,"NS"
"RAB27A",0.207167451273952,-0.0976087525134972,0.202,0.222,1,"NS"
"PSMD6",0.209489748590097,-0.0981929585716312,0.108,0.124,1,"NS"
"MGMT",0.322381547343484,-0.0986711083518295,0.115,0.128,1,"NS"
"AIP",0.10832858709393,-0.0991503754721389,0.189,0.216,1,"NS"
"UXT",0.523448728361453,-0.0996071991634495,0.364,0.373,1,"NS"
"IFI35",0.862911856246993,-0.0999061713958683,0.12,0.122,1,"NS"
"PEF1",0.496685493346658,-0.100406815404686,0.097,0.105,1,"NS"
"ISCA1",0.115155389206883,-0.102331156058182,0.132,0.156,1,"NS"
"ANAPC16",0.191986522256006,-0.102691555852746,0.41,0.433,1,"NS"
"GSTP1",0.0171148973033783,-0.103231100620821,0.54,0.575,1,"NS"
"UBA2",0.774588442291828,-0.103737056286351,0.114,0.117,1,"NS"
"HSPB11",0.476034411472321,-0.103826158820226,0.202,0.215,1,"NS"
"DDB1",0.197318790879595,-0.104063943280733,0.087,0.102,1,"NS"
"WAPL",0.986602446640371,-0.104418236159262,0.11,0.108,1,"NS"
"IFI16",0.245751205108395,-0.104706106677105,0.377,0.391,1,"NS"
"COX7A2",0.249779751874325,-0.105220531845356,0.522,0.552,1,"NS"
"CHIC2",0.98583953464319,-0.10569783829769,0.144,0.142,1,"NS"
"COX5A",0.484831670785054,-0.105849018774721,0.29,0.302,1,"NS"
"FNTA",0.767881850215652,-0.106016922518326,0.124,0.127,1,"NS"
"DHX9",0.107478057703514,-0.106364849918999,0.089,0.108,1,"NS"
"UPF3A",0.202986568755444,-0.106540024682522,0.132,0.148,1,"NS"
"ISCU",0.138342806482383,-0.106792967328738,0.248,0.273,1,"NS"
"RGS19",0.666358386196204,-0.107604167284668,0.182,0.188,1,"NS"
"LPIN2",0.96044321015223,-0.107642547517412,0.132,0.132,1,"NS"
"ARID1B",0.393798897975784,-0.107781465977091,0.136,0.148,1,"NS"
"DDX18",0.429170739952884,-0.108142745264061,0.266,0.278,1,"NS"
"MYCBP2",0.370891441541144,-0.108781361322868,0.202,0.215,1,"NS"
"BUD31",0.184575241898607,-0.109499178914412,0.253,0.274,1,"NS"
"NDUFA4",0.0621828155185775,-0.11036582941081,0.524,0.548,1,"NS"
"WIPI2",0.102827571697702,-0.110418649759028,0.103,0.124,1,"NS"
"TAX1BP1",0.0675652134030143,-0.111448391091641,0.25,0.284,1,"NS"
"CASP8",0.105275951006476,-0.111451456888786,0.187,0.214,1,"NS"
"IRF9",0.627582532490063,-0.112343229820492,0.114,0.121,1,"NS"
"SLC25A3",0.0828615929932542,-0.113896429605902,0.43,0.466,1,"NS"
"METTL9",0.928427611579257,-0.114924928511017,0.193,0.19,1,"NS"
"TMX1",0.913689529275526,-0.11529859022411,0.123,0.121,1,"NS"
"SENP6",0.37201710679305,-0.116373863192337,0.1,0.111,1,"NS"
"UBXN4",0.478144249261976,-0.116614318546368,0.263,0.274,1,"NS"
"NOL7",0.298671098803482,-0.11717672495515,0.177,0.192,1,"NS"
"UBE2G1",0.430316474035765,-0.11750999784242,0.118,0.107,1,"NS"
"TKT",0.514891812019902,-0.117801474110124,0.119,0.128,1,"NS"
"CPNE3",0.20184909356269,-0.117804940778983,0.094,0.109,1,"NS"
"ARF1",0.0552440764051765,-0.117863853593163,0.395,0.432,1,"NS"
"TMEM258",0.098126462373548,-0.118304820130051,0.375,0.403,1,"NS"
"FYTTD1",0.224980913359846,-0.118382000709709,0.102,0.117,1,"NS"
"KDM2A",0.671541996701862,-0.118570103895852,0.128,0.133,1,"NS"
"EIF5B",0.543071280134673,-0.118596359928713,0.229,0.238,1,"NS"
"PUF60",0.555912012974846,-0.11884046330551,0.157,0.165,1,"NS"
"PSMB1",0.15008732904515,-0.119130824152353,0.372,0.394,1,"NS"
"CD46",0.261109906079247,-0.119788703806038,0.144,0.16,1,"NS"
"SRP14",0.0136045467068501,-0.120162883962391,0.711,0.738,1,"NS"
"BCLAF1",0.148210702455406,-0.120480035120421,0.224,0.247,1,"NS"
"ANP32B",0.629454434055846,-0.120972725355125,0.265,0.27,1,"NS"
"SCAF11",0.120564530424169,-0.121649140508478,0.285,0.313,1,"NS"
"PSMD2",0.0897698548206297,-0.121746423533696,0.112,0.134,1,"NS"
"HELZ",0.0272117214551243,-0.122237847629171,0.123,0.155,1,"NS"
"FCER1G",0.686683430412342,-0.122406583904441,0.472,0.463,1,"NS"
"TMED10",0.230393511219522,-0.122529020234346,0.212,0.232,1,"NS"
"GLIPR1",0.491750868589123,-0.122737626057693,0.241,0.251,1,"NS"
"PSME1",0.0374067712749995,-0.122769350313829,0.625,0.64,1,"NS"
"COPB1",0.457253228316409,-0.122862519671252,0.127,0.137,1,"NS"
"ABI1",0.276061511265388,-0.122902208312202,0.137,0.153,1,"NS"
"EPS15",0.171876394265154,-0.12343587892674,0.115,0.135,1,"NS"
"SCFD1",0.526204780050562,-0.123559989793258,0.096,0.103,1,"NS"
"COMMD3",0.101208168415559,-0.123842037516701,0.112,0.133,1,"NS"
"METTL23",0.33444831134947,-0.123986894803714,0.133,0.147,1,"NS"
"MAP3K2",0.107042030083405,-0.124340412413116,0.09,0.108,1,"NS"
"ACADVL",0.547535651809253,-0.124856097502457,0.16,0.169,1,"NS"
"HSD17B11",0.624462960950976,-0.125186829771081,0.179,0.186,1,"NS"
"LASP1",0.710159236663278,-0.125314959750588,0.146,0.149,1,"NS"
"CHD6",0.296896216239715,-0.12553473289615,0.092,0.104,1,"NS"
"HOPX",0.028360467129326,-0.125939729948811,0.595,0.625,1,"NS"
"FUBP1",0.360553991457086,-0.126521728794928,0.123,0.135,1,"NS"
"CUL3",0.19835220275469,-0.128447231138817,0.093,0.108,1,"NS"
"PRRC2C",0.129968215123496,-0.129632819574562,0.399,0.419,1,"NS"
"SF3B2",0.0462664099523476,-0.130052352513197,0.239,0.279,1,"NS"
"CSNK1D",0.140603027951227,-0.130144739822764,0.192,0.217,1,"NS"
"EIF2S1",0.564717874851259,-0.130388581840087,0.109,0.1,1,"NS"
"CDK17",0.427493025371814,-0.131091557362574,0.097,0.108,1,"NS"
"SF3B1",0.198188700354871,-0.131276871320937,0.307,0.33,1,"NS"
"VKORC1",0.158308882397804,-0.131334924895439,0.095,0.111,1,"NS"
"MYDGF",0.180056529036105,-0.132125881342433,0.206,0.227,1,"NS"
"SAR1B",0.361727796468489,-0.133264602145011,0.096,0.107,1,"NS"
"BPGM",0.0600100471594265,-0.133534092735353,0.122,0.149,1,"NS"
"CD58",0.643199178301327,-0.133817194148812,0.114,0.118,1,"NS"
"SRSF11",0.280355053705739,-0.134084501515392,0.353,0.363,1,"NS"
"RAB1B",0.11381477783034,-0.134328128317925,0.101,0.121,1,"NS"
"LPP",0.378882572254974,-0.134458290505989,0.095,0.105,1,"NS"
"SPAG9",0.0977632283638732,-0.134629454016311,0.096,0.116,1,"NS"
"ARPC4",0.0951543698649632,-0.134930958066998,0.33,0.356,1,"NS"
"TAPBP",0.0931615254201984,-0.135093267929125,0.319,0.353,1,"NS"
"PRKAA1",0.072056232023039,-0.13519300087304,0.09,0.112,1,"NS"
"NRBF2",0.486993040312812,-0.135330083164749,0.101,0.11,1,"NS"
"SMU1",0.438144419467212,-0.13548409093601,0.091,0.1,1,"NS"
"ERP44",0.298860138366305,-0.135661115333086,0.138,0.153,1,"NS"
"TMEM126B",0.135932699589618,-0.137450255977082,0.12,0.14,1,"NS"
"TALDO1",0.246854426222677,-0.13767068349098,0.167,0.183,1,"NS"
"RAB10",0.662214060892845,-0.137724617444287,0.116,0.121,1,"NS"
"ZFAND6",0.181416383258678,-0.13778730148799,0.188,0.208,1,"NS"
"RBM26",0.417211266702586,-0.137955880117091,0.094,0.103,1,"NS"
"STRAP",0.34573855641348,-0.138677951913794,0.199,0.212,1,"NS"
"MTIF3",0.435943353323222,-0.139979511880341,0.121,0.131,1,"NS"
"LSM8",0.0849161039921818,-0.140214864824874,0.246,0.274,1,"NS"
"NEDD9",0.595302440905856,-0.141127700627845,0.113,0.119,1,"NS"
"GPR108",0.759504174738659,-0.141645021003297,0.104,0.1,1,"NS"
"VASP",0.59466939554521,-0.142578019104579,0.253,0.257,1,"NS"
"TXK",0.021655536877885,-0.143081317775618,0.251,0.292,1,"NS"
"FBXL15",0.484770207399527,-0.143375372475486,0.109,0.117,1,"NS"
"LAMTOR2",0.366210441023393,-0.143998715694493,0.156,0.169,1,"NS"
"REXO2",0.674188330693276,-0.144870812345721,0.109,0.114,1,"NS"
"PA2G4",0.0610872190666911,-0.145131812486545,0.252,0.284,1,"NS"
"MOB4",0.243145485376261,-0.145409641336328,0.145,0.162,1,"NS"
"PNN",0.0402849167852546,-0.146420799450296,0.28,0.315,1,"NS"
"GABARAPL2",0.220378030894779,-0.146683148239311,0.285,0.305,1,"NS"
"KTN1",0.463644343781977,-0.147496628761592,0.251,0.261,1,"NS"
"NUBP2",0.493144382277668,-0.148589669394813,0.11,0.118,1,"NS"
"OARD1",0.420780431714391,-0.149210677281238,0.105,0.115,1,"NS"
"HNRNPK",0.0534464539868928,-0.149845025850793,0.5,0.532,1,"NS"
"HNRNPM",0.240471512504644,-0.149853464068777,0.299,0.316,1,"NS"
"SNRPB",0.0375598689132879,-0.149893432922034,0.399,0.437,1,"NS"
"TMEM259",0.19301373491389,-0.1507909382422,0.13,0.147,1,"NS"
"PRKCSH",0.36680744251461,-0.150824734604384,0.116,0.128,1,"NS"
"USP8",0.0252561021203423,-0.151138155651713,0.115,0.146,1,"NS"
"BIN1",0.783204365837944,-0.151274654794284,0.25,0.249,1,"NS"
"ANAPC5",0.31355495920528,-0.151543954250495,0.171,0.186,1,"NS"
"PTPN2",0.160932964158673,-0.151716550848121,0.173,0.195,1,"NS"
"CFLAR",0.0110993652938201,-0.152079046527056,0.319,0.368,1,"NS"
"GIMAP2",0.588314854957937,-0.152540618513374,0.123,0.129,1,"NS"
"COPZ1",0.234751148610686,-0.15297761046277,0.176,0.194,1,"NS"
"CCDC66",0.0279101840920331,-0.153199345059731,0.091,0.118,1,"NS"
"DYNLRB1",0.034038427689014,-0.154230919671724,0.253,0.289,1,"NS"
"RSF1",0.346208245129772,-0.154934259020739,0.198,0.211,1,"NS"
"CTSW",0.000151733742156187,-0.154935507019429,0.789,0.811,1,"NS"
"GBP4",0.331836831337735,-0.155040367889144,0.114,0.127,1,"NS"
"LAG3",0.0744805852773086,-0.155118641606191,0.099,0.121,1,"NS"
"PRKAR1A",0.397263329398887,-0.155248155131454,0.212,0.225,1,"NS"
"SEC62",0.135591551670949,-0.155307914858828,0.29,0.315,1,"NS"
"ADRM1",0.175241934286665,-0.155621289569611,0.186,0.209,1,"NS"
"EDF1",0.00590880894923537,-0.155851283533976,0.552,0.606,1,"NS"
"YWHAQ",0.026668524819906,-0.156798327033704,0.329,0.369,1,"NS"
"RNF181",0.164966065059652,-0.156829068332838,0.184,0.206,1,"NS"
"BANF1",0.513040803421803,-0.157071152249706,0.25,0.258,1,"NS"
"COPB2",0.033608446798847,-0.15742537743464,0.077,0.101,1,"NS"
"APRT",0.054955482112052,-0.158026828757989,0.407,0.443,1,"NS"
"UQCRC2",0.897672425032747,-0.158428493573772,0.189,0.189,1,"NS"
"AKR1B1",0.371106551293673,-0.158566461521344,0.132,0.143,1,"NS"
"STT3B",0.396855654615264,-0.158669539309639,0.118,0.129,1,"NS"
"TNFAIP8",0.747612983071602,-0.158715565314436,0.156,0.16,1,"NS"
"SDCBP",0.0551666926194726,-0.158914506892512,0.323,0.354,1,"NS"
"MAGOH",0.6344273073915,-0.158998175575603,0.256,0.264,1,"NS"
"LAP3",0.623836606800323,-0.159208198001345,0.11,0.115,1,"NS"
"SNF8",0.0226865322533257,-0.159216688517373,0.135,0.17,1,"NS"
"ATP1B3",0.0975258040050733,-0.159679286654856,0.263,0.292,1,"NS"
"SSR2",0.0567274099085207,-0.160035069936964,0.509,0.53,1,"NS"
"NKTR",0.332180747870437,-0.160047583116005,0.244,0.259,1,"NS"
"SP140",0.046756626559888,-0.160324176108422,0.112,0.137,1,"NS"
"NCOA7",0.124670408149208,-0.160337738273435,0.103,0.124,1,"NS"
"DDX39A",0.446207445695611,-0.160415533536495,0.14,0.15,1,"NS"
"TPR",0.21540496261374,-0.160432846864459,0.237,0.256,1,"NS"
"PCBP1",0.303445244710271,-0.160454180731703,0.387,0.401,1,"NS"
"UBE2B",0.0433237663150231,-0.16051074016086,0.273,0.31,1,"NS"
"PSMB7",0.373812309576622,-0.160692954831907,0.184,0.196,1,"NS"
"HADHA",0.346107674179891,-0.160794777909474,0.156,0.168,1,"NS"
"GABPB1",0.72791430906294,-0.161163727611623,0.123,0.126,1,"NS"
"RAB11A",0.627542893675704,-0.161545440209532,0.161,0.166,1,"NS"
"COPE",0.0153051649139061,-0.161709195868115,0.365,0.412,1,"NS"
"ARF6",0.0409882964408352,-0.16223453518469,0.405,0.439,1,"NS"
"ETNK1",0.159778829619455,-0.16278406766653,0.11,0.128,1,"NS"
"FDX1",0.639692732855735,-0.162973192360124,0.135,0.139,1,"NS"
"CHCHD2",0.00229462437881694,-0.164062614626486,0.667,0.702,1,"NS"
"CASP4",0.0929074370892056,-0.16439621714528,0.29,0.316,1,"NS"
"EPC1",0.372968225706178,-0.164457811591134,0.245,0.257,1,"NS"
"RIN3",0.102729436806707,-0.165001848980898,0.117,0.138,1,"NS"
"SLU7",0.259445460332369,-0.165174368049034,0.134,0.149,1,"NS"
"PPM1K",0.649812582054964,-0.165464131986396,0.149,0.155,1,"NS"
"TMEM248",0.559630109115601,-0.166025683547842,0.137,0.143,1,"NS"
"HIGD2A",0.122256019508571,-0.166713183850498,0.318,0.343,1,"NS"
"HNRNPL",0.0727990568171242,-0.167390460277978,0.128,0.152,1,"NS"
"NDUFV2",0.279070841849045,-0.16785715037359,0.228,0.246,1,"NS"
"GRB2",0.0517675292655239,-0.16852561081973,0.169,0.2,1,"NS"
"NOSIP",0.241817199528415,-0.168681638088655,0.158,0.174,1,"NS"
"ABRACL",0.876062155960851,-0.168711379558632,0.289,0.287,1,"NS"
"TMEM126A",0.680345536453201,-0.168950963442861,0.103,0.097,1,"NS"
"RASA2",0.112644577258986,-0.169462703423512,0.148,0.172,1,"NS"
"SUMF2",0.00639216901095723,-0.169757499821457,0.101,0.138,1,"NS"
"SRSF5",0.00542528928349437,-0.17023793049531,0.57,0.614,1,"NS"
"SNX6",0.161857912943737,-0.170622151329104,0.202,0.221,1,"NS"
"ALG13",0.832153890121165,-0.171879438279404,0.121,0.124,1,"NS"
"SKAP1",0.0689059332438045,-0.172217604854745,0.263,0.294,1,"NS"
"TMEM219",0.710662364804509,-0.172800779268744,0.174,0.178,1,"NS"
"POLR2L",0.0372219076446916,-0.173684663609976,0.444,0.477,1,"NS"
"MCTS1",0.247772327638163,-0.173864701949287,0.125,0.139,1,"NS"
"CCNG1",0.533407838306898,-0.174895993622598,0.097,0.104,1,"NS"
"TPM3",0.0157499226731377,-0.17533477209899,0.521,0.558,1,"NS"
"GNAI3",0.72360124374687,-0.175682686883311,0.166,0.157,1,"NS"
"SSNA1",0.0871718636678567,-0.175854368889627,0.19,0.217,1,"NS"
"CDC123",0.339880077104324,-0.176238262565688,0.118,0.131,1,"NS"
"KPNB1",0.122957085298198,-0.177137255024304,0.168,0.193,1,"NS"
"SNRPE",0.676913751310659,-0.177219801911589,0.237,0.239,1,"NS"
"NUCKS1",0.0509653497447222,-0.177326991821082,0.283,0.314,1,"NS"
"IFITM1",0.00902189372317635,-0.178066306924776,0.435,0.466,1,"NS"
